"Cruise","Ship","OrderOcc","TowType","TowNumber","SpeciesCode","Size","Count","Lat","Lon","Line","Station","SpeciesName","Year","Month","line.station","dumpsite","ID_internal"
808,"NH",30,"CB",1,301,61,1,33.25333,-118.248333,90,35,"Triphoturus mexicanus",2008,"08","90 35",1,1812
808,"NH",31,"CB",1,301,35.4,1,33.18833,-118.386667,90,37,"Triphoturus mexicanus",2008,"08","90 37",1,1813
808,"NH",35,"CB",1,301,34.8,1,33.49167,-119.316667,86.7,45,"Triphoturus mexicanus",2008,"08","86.7 45",0,1814
808,"NH",35,"CB",1,301,38.9,1,33.49167,-119.316667,86.7,45,"Triphoturus mexicanus",2008,"08","86.7 45",0,1815
808,"NH",35,"CB",1,301,41.5,1,33.49167,-119.316667,86.7,45,"Triphoturus mexicanus",2008,"08","86.7 45",0,1816
808,"NH",57,"CB",1,292,28.4,1,34.15167,-121.153333,80,60,"Stenobrachius leucopsarus",2008,"08","80 60",0,1817
810,"NH",21,"CB",1,292,27.6,1,31.75167,-121.315,90,80,"Stenobrachius leucopsarus",2008,"10","90 80",0,1818
810,"NH",21,"CB",1,292,29.3,1,31.75167,-121.315,90,80,"Stenobrachius leucopsarus",2008,"10","90 80",0,1819
810,"NH",33,"CB",1,292,28.5,1,33.82333,-118.626667,86.7,35,"Stenobrachius leucopsarus",2008,"10","86.7 35",1,1820
810,"NH",33,"CB",1,301,27.8,1,33.82333,-118.626667,86.7,35,"Triphoturus mexicanus",2008,"10","86.7 35",1,1821
810,"NH",46,"CB",1,301,23.1,1,32.57833,-122.811667,83.3,90,"Triphoturus mexicanus",2008,"10","83.3 90",0,1822
810,"NH",50,"CB",1,292,22.1,1,33.745,-120.408333,83.3,55,"Stenobrachius leucopsarus",2008,"10","83.3 55",0,1823
810,"NH",61,"CB",1,292,25.2,1,33.48333,-122.533333,80,80,"Stenobrachius leucopsarus",2008,"10","80 80",0,1824
901,"NH",8,"CB",1,292,23.1,1,32.34667,-118.555,93.3,45,"Stenobrachius leucopsarus",2009,"01","93.3 45",0,1825
901,"NH",8,"CB",1,301,23.6,1,32.34667,-118.555,93.3,45,"Triphoturus mexicanus",2009,"01","93.3 45",0,1826
901,"NH",25,"CB",1,292,28.6,1,32.65333,-119.481667,90,53,"Stenobrachius leucopsarus",2009,"01","90 53",0,1827
901,"NH",37,"CB",1,301,25.8,1,33.49167,-119.316667,86.7,45,"Triphoturus mexicanus",2009,"01","86.7 45",0,1828
901,"NH",46,"CB",1,301,20.2,1,31.91167,-124.17,83.3,110,"Triphoturus mexicanus",2009,"01","83.3 110",0,1829
901,"NH",62,"CB",1,292,32.2,1,34.31667,-120.803333,80,55,"Stenobrachius leucopsarus",2009,"01","80 55",0,1830
901,"NH",62,"CB",1,292,39.7,1,34.31667,-120.803333,80,55,"Stenobrachius leucopsarus",2009,"01","80 55",0,1831
901,"NH",63,"CB",1,301,21.7,1,34.15167,-121.15,80,60,"Triphoturus mexicanus",2009,"01","80 60",0,1832
903,"JD",8,"CB",1,292,27.6,1,32.34667,-118.555,93.3,45,"Stenobrachius leucopsarus",2009,"03","93.3 45",0,1833
903,"JD",24,"CB",1,301,25.9,1,32.41833,-119.96,90,60,"Triphoturus mexicanus",2009,"03","90 60",0,1834
903,"JD",29,"CB",1,292,36.2,1,33.485,-117.768333,90,28,"Stenobrachius leucopsarus",2009,"03","90 28",1,1835
903,"JD",35,"CB",1,292,34.2,1,33.825,-118.633333,86.7,35,"Stenobrachius leucopsarus",2009,"03","86.7 35",1,1836
903,"JD",36,"CB",1,301,54.8,1,33.65667,-118.971667,86.7,40,"Triphoturus mexicanus",2009,"03","86.7 40",1,1837
903,"JD",52,"CB",1,292,43.5,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",2009,"03","83.3 55",0,1838
903,"JD",61,"CB",1,292,38.6,1,34.32,-120.801667,80,55,"Stenobrachius leucopsarus",2009,"03","80 55",0,1839
903,"JD",61,"CB",1,292,39.5,1,34.32,-120.801667,80,55,"Stenobrachius leucopsarus",2009,"03","80 55",0,1840
903,"JD",61,"CB",1,292,43.4,1,34.32,-120.801667,80,55,"Stenobrachius leucopsarus",2009,"03","80 55",0,1841
903,"JD",61,"CB",1,292,47.6,1,34.32,-120.801667,80,55,"Stenobrachius leucopsarus",2009,"03","80 55",0,1842
903,"JD",62,"CB",1,301,25.7,1,34.15167,-121.15,80,60,"Triphoturus mexicanus",2009,"03","80 60",0,1843
904,"FR",37,"CB",1,292,21.4,1,34.76167,-121.091667,77.5,55,"Stenobrachius leucopsarus",2009,"04","77.5 55",0,1844
904,"FR",97,"CB",1,292,20,1,31.72,-122.215,88.3,90,"Stenobrachius leucopsarus",2009,"04","88.3 90",0,1845
904,"FR",126,"CB",1,301,31.7,1,33.125,-117.71,91.7,30,"Triphoturus mexicanus",2009,"04","91.7 30",0,1846
907,"M2",1,"CB",1,292,24.8,1,32.955,-117.306667,93.3,26.7,"Stenobrachius leucopsarus",2009,"07","93.3 26.7",0,1847
907,"M2",1,"CB",1,292,24.9,1,32.955,-117.306667,93.3,26.7,"Stenobrachius leucopsarus",2009,"07","93.3 26.7",0,1848
907,"M2",1,"CB",1,301,38.5,1,32.955,-117.306667,93.3,26.7,"Triphoturus mexicanus",2009,"07","93.3 26.7",0,1849
907,"M2",7,"CB",1,301,58.7,1,32.34667,-118.551667,93.3,45,"Triphoturus mexicanus",2009,"07","93.3 45",0,1850
907,"M2",8,"CB",1,301,33.1,1,32.18,-118.895,93.3,50,"Triphoturus mexicanus",2009,"07","93.3 50",0,1851
907,"M2",8,"CB",1,301,52,1,32.18,-118.895,93.3,50,"Triphoturus mexicanus",2009,"07","93.3 50",0,1852
907,"M2",20,"CB",1,301,16.4,1,31.41667,-121.988333,90,90,"Triphoturus mexicanus",2009,"07","90 90",0,1853
907,"M2",23,"CB",1,292,19.8,1,32.41667,-119.96,90,60,"Stenobrachius leucopsarus",2009,"07","90 60",0,1854
907,"M2",28,"CB",1,292,24.2,1,33.41833,-117.906667,90,30,"Stenobrachius leucopsarus",2009,"07","90 30",1,1855
907,"M2",41,"CB",1,301,36.8,1,33.155,-120.006667,86.7,55,"Triphoturus mexicanus",2009,"07","86.7 55",0,1856
907,"M2",42,"CB",1,292,42.4,1,32.98833,-120.35,86.7,60,"Stenobrachius leucopsarus",2009,"07","86.7 60",0,1857
907,"M2",42,"CB",1,301,41.2,1,32.98833,-120.35,86.7,60,"Triphoturus mexicanus",2009,"07","86.7 60",0,1858
907,"M2",42,"CB",1,301,55.1,1,32.98833,-120.35,86.7,60,"Triphoturus mexicanus",2009,"07","86.7 60",0,1859
907,"M2",49,"CB",1,292,20.8,1,32.245,-123.493333,83.3,100,"Stenobrachius leucopsarus",2009,"07","83.3 100",0,1860
907,"M2",58,"CB",1,292,46.2,1,34.27167,-120.025,81.8,46.9,"Stenobrachius leucopsarus",2009,"07","81.8 46.9",0,1861
907,"M2",58,"CB",1,292,52.8,1,34.27167,-120.025,81.8,46.9,"Stenobrachius leucopsarus",2009,"07","81.8 46.9",0,1862
907,"M2",64,"CB",1,292,20.8,1,33.46833,-122.495,80,80,"Stenobrachius leucopsarus",2009,"07","80 80",0,1863
907,"M2",64,"CB",1,292,86.8,1,33.46833,-122.495,80,80,"Stenobrachius leucopsarus",2009,"07","80 80",0,1864
911,"NH",4,"CB",1,301,26.9,1,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",2009,"11","93.3 28",0,1865
911,"NH",4,"CB",1,301,49.8,1,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",2009,"11","93.3 28",0,1866
911,"NH",5,"CB",1,301,39.5,1,32.84667,-117.53,93.3,30,"Triphoturus mexicanus",2009,"11","93.3 30",0,1867
911,"NH",25,"CB",1,292,19.9,1,32.64833,-119.48,90,53,"Stenobrachius leucopsarus",2009,"11","90 53",0,1868
911,"NH",26,"CB",1,301,23.9,1,32.91667,-118.935,90,45,"Triphoturus mexicanus",2009,"11","90 45",0,1869
911,"NH",43,"CB",1,292,21.9,1,32.32167,-121.711667,86.7,80,"Stenobrachius leucopsarus",2009,"11","86.7 80",0,1870
911,"NH",47,"CB",1,301,17.6,1,31.905,-124.168333,83.3,110,"Triphoturus mexicanus",2009,"11","83.3 110",0,1871
911,"NH",51,"CB",1,292,27.1,1,33.24333,-121.443333,83.3,70,"Stenobrachius leucopsarus",2009,"11","83.3 70",0,1872
1004,"MF",2,"CB",1,301,26.4,2,32.53667,-117.881667,93.9,36.3,"Triphoturus mexicanus",2010,"04","93.9 36.3",0,1873
1004,"MF",2,"CB",1,301,34,1,32.53667,-117.881667,93.9,36.3,"Triphoturus mexicanus",2010,"04","93.9 36.3",0,1874
1004,"MF",8,"CB",1,301,30,1,31.55167,-119.371667,95,60,"Triphoturus mexicanus",2010,"04","95 60",0,1875
1004,"MF",14,"CB",1,301,66.7,1,31.125,-121.785,91.7,90,"Triphoturus mexicanus",2010,"04","91.7 90",0,1876
1004,"MF",21,"CB",1,301,28.8,1,32.47333,-119,91.7,50,"Triphoturus mexicanus",2010,"04","91.7 50",0,1877
1004,"MF",21,"CB",1,301,30.5,1,32.47333,-119,91.7,50,"Triphoturus mexicanus",2010,"04","91.7 50",0,1878
1004,"MF",21,"CB",1,301,36.6,1,32.47333,-119,91.7,50,"Triphoturus mexicanus",2010,"04","91.7 50",0,1879
1004,"MF",28,"CB",1,292,40,1,33.37833,-118.793333,88.3,40,"Stenobrachius leucopsarus",2010,"04","88.3 40",1,1880
1004,"MF",28,"CB",1,301,28,1,33.37833,-118.793333,88.3,40,"Triphoturus mexicanus",2010,"04","88.3 40",1,1881
1004,"MF",29,"CB",1,301,30,2,33.21333,-119.14,88.3,45,"Triphoturus mexicanus",2010,"04","88.3 45",0,1882
1004,"MF",34,"CB",1,292,127,1,32.05167,-121.528333,88.3,80,"Stenobrachius leucopsarus",2010,"04","88.3 80",0,1883
1004,"MF",47,"CB",1,292,36.6,1,33.865,-120.96,81.7,60,"Stenobrachius leucopsarus",2010,"04","81.7 60",0,1884
1004,"MF",47,"CB",1,292,36.8,1,33.865,-120.96,81.7,60,"Stenobrachius leucopsarus",2010,"04","81.7 60",0,1885
1004,"MF",47,"CB",1,292,37.2,1,33.865,-120.96,81.7,60,"Stenobrachius leucopsarus",2010,"04","81.7 60",0,1886
1004,"MF",47,"CB",1,292,42,1,33.865,-120.96,81.7,60,"Stenobrachius leucopsarus",2010,"04","81.7 60",0,1887
1004,"MF",47,"CB",1,292,54,1,33.865,-120.96,81.7,60,"Stenobrachius leucopsarus",2010,"04","81.7 60",0,1888
1004,"MF",61,"CB",1,292,38.5,1,34.61167,-121.006667,78.3,55,"Stenobrachius leucopsarus",2010,"04","78.3 55",0,1889
1004,"MF",125,"CB",1,292,36.6,1,32.95333,-117.308333,93.3,26.7,"Stenobrachius leucopsarus",2010,"04","93.3 26.7",0,1890
1004,"MF",125,"CB",1,301,30.5,1,32.95333,-117.308333,93.3,26.7,"Triphoturus mexicanus",2010,"04","93.3 26.7",0,1891
1004,"MF",126,"CB",1,301,21.2,1,32.90833,-117.393333,93.3,28,"Triphoturus mexicanus",2010,"04","93.3 28",0,1892
1004,"MF",126,"CB",1,301,55.5,1,32.90833,-117.393333,93.3,28,"Triphoturus mexicanus",2010,"04","93.3 28",0,1893
1004,"MF",141,"CB",1,301,34.3,1,30.73833,-123.32,90,110,"Triphoturus mexicanus",2010,"04","90 110",0,1894
1004,"MF",148,"CB",1,301,30.7,1,33.19167,-118.378333,90,37,"Triphoturus mexicanus",2010,"04","90 37",1,1895
1004,"MF",155,"CB",1,292,37.5,1,33.82333,-118.628333,86.7,35,"Stenobrachius leucopsarus",2010,"04","86.7 35",1,1896
1004,"MF",155,"CB",1,292,38.2,1,33.82333,-118.628333,86.7,35,"Stenobrachius leucopsarus",2010,"04","86.7 35",1,1897
1004,"MF",165,"CB",1,301,20,1,31.99,-122.39,86.7,90,"Triphoturus mexicanus",2010,"04","86.7 90",0,1898
1004,"MF",169,"CB",1,292,25.4,1,32.24333,-123.493333,83.3,100,"Stenobrachius leucopsarus",2010,"04","83.3 100",0,1899
1004,"MF",174,"CB",1,292,42.4,1,34.27333,-120.02,81.8,46.9,"Stenobrachius leucopsarus",2010,"04","81.8 46.9",0,1900
1004,"MF",174,"CB",1,292,42.9,1,34.27333,-120.02,81.8,46.9,"Stenobrachius leucopsarus",2010,"04","81.8 46.9",0,1901
1004,"MF",174,"CB",1,292,43,1,34.27333,-120.02,81.8,46.9,"Stenobrachius leucopsarus",2010,"04","81.8 46.9",0,1902
1004,"MF",174,"CB",1,292,63.2,1,34.27333,-120.02,81.8,46.9,"Stenobrachius leucopsarus",2010,"04","81.8 46.9",0,1903
1008,"NH",4,"CB",1,292,18.2,1,32.91167,-117.396667,93.3,28,"Stenobrachius leucopsarus",2010,"08","93.3 28",0,1904
1008,"NH",4,"CB",1,292,20.6,1,32.91167,-117.396667,93.3,28,"Stenobrachius leucopsarus",2010,"08","93.3 28",0,1905
1008,"NH",10,"CB",1,292,25.1,1,32.01333,-119.231667,93.3,55,"Stenobrachius leucopsarus",2010,"08","93.3 55",0,1906
1008,"NH",10,"CB",1,292,62.8,1,32.01333,-119.231667,93.3,55,"Stenobrachius leucopsarus",2010,"08","93.3 55",0,1907
1008,"NH",11,"CB",1,292,21.1,1,31.84667,-119.571667,93.3,60,"Stenobrachius leucopsarus",2010,"08","93.3 60",0,1908
1008,"NH",11,"CB",1,292,24.6,1,31.84667,-119.571667,93.3,60,"Stenobrachius leucopsarus",2010,"08","93.3 60",0,1909
1008,"NH",28,"CB",1,292,21.1,1,33.415,-117.906667,90,30,"Stenobrachius leucopsarus",2010,"08","90 30",1,1910
1008,"NH",40,"CB",1,292,72.3,1,33.155,-120.008333,86.7,55,"Stenobrachius leucopsarus",2010,"08","86.7 55",0,1911
1008,"NH",41,"CB",1,292,27.4,1,32.98833,-120.348333,86.7,60,"Stenobrachius leucopsarus",2010,"08","86.7 60",0,1912
1008,"NH",48,"CB",1,301,55.1,1,32.245,-123.491667,83.3,100,"Triphoturus mexicanus",2010,"08","83.3 100",0,1913
1008,"NH",51,"CB",1,292,23.7,1,33.24667,-121.446667,83.3,70,"Stenobrachius leucopsarus",2010,"08","83.3 70",0,1914
1008,"NH",51,"CB",1,292,24.7,1,33.24667,-121.446667,83.3,70,"Stenobrachius leucopsarus",2010,"08","83.3 70",0,1915
1008,"NH",51,"CB",1,292,55.2,1,33.24667,-121.446667,83.3,70,"Stenobrachius leucopsarus",2010,"08","83.3 70",0,1916
1008,"NH",63,"CB",1,292,21.4,1,34.15,-121.148333,80,60,"Stenobrachius leucopsarus",2010,"08","80 60",0,1917
1008,"NH",66,"CB",1,292,52,1,33.15,-123.22,80,90,"Stenobrachius leucopsarus",2010,"08","80 90",0,1918
1011,"NH",4,"CB",1,292,25.2,1,32.915,-117.396667,93.3,28,"Stenobrachius leucopsarus",2010,"11","93.3 28",0,1919
1011,"NH",4,"CB",1,292,28.6,1,32.915,-117.396667,93.3,28,"Stenobrachius leucopsarus",2010,"11","93.3 28",0,1920
1011,"NH",4,"CB",1,301,30.1,1,32.915,-117.396667,93.3,28,"Triphoturus mexicanus",2010,"11","93.3 28",0,1921
1011,"NH",4,"CB",1,301,42,1,32.915,-117.396667,93.3,28,"Triphoturus mexicanus",2010,"11","93.3 28",0,1922
1011,"NH",5,"CB",1,292,21.2,1,32.845,-117.53,93.3,30,"Stenobrachius leucopsarus",2010,"11","93.3 30",0,1923
1011,"NH",5,"CB",1,292,45.2,1,32.845,-117.53,93.3,30,"Stenobrachius leucopsarus",2010,"11","93.3 30",0,1924
1011,"NH",21,"CB",1,292,16.9,1,31.415,-121.978333,90,90,"Stenobrachius leucopsarus",2010,"11","90 90",0,1925
1011,"NH",21,"CB",1,301,18.3,1,31.415,-121.978333,90,90,"Triphoturus mexicanus",2010,"11","90 90",0,1926
1011,"NH",36,"CB",1,292,26.3,1,33.48833,-119.316667,86.7,45,"Stenobrachius leucopsarus",2010,"11","86.7 45",0,1927
1011,"NH",36,"CB",1,301,19.4,1,33.48833,-119.316667,86.7,45,"Triphoturus mexicanus",2010,"11","86.7 45",0,1928
1011,"NH",38,"CB",1,292,26.1,1,33.15667,-120.001667,86.7,55,"Stenobrachius leucopsarus",2010,"11","86.7 55",0,1929
1011,"NH",38,"CB",1,292,41.3,1,33.15667,-120.001667,86.7,55,"Stenobrachius leucopsarus",2010,"11","86.7 55",0,1930
1011,"NH",48,"CB",1,292,32.7,1,32.91167,-122.133333,83.3,80,"Stenobrachius leucopsarus",2010,"11","83.3 80",0,1931
1011,"NH",49,"CB",1,292,22.4,1,33.245,-121.445,83.3,70,"Stenobrachius leucopsarus",2010,"11","83.3 70",0,1932
1011,"NH",49,"CB",1,292,27.1,1,33.245,-121.445,83.3,70,"Stenobrachius leucopsarus",2010,"11","83.3 70",0,1933
1011,"NH",49,"CB",1,292,35.7,1,33.245,-121.445,83.3,70,"Stenobrachius leucopsarus",2010,"11","83.3 70",0,1934
1011,"NH",61,"CB",1,292,34.2,1,34.15,-121.148333,80,60,"Stenobrachius leucopsarus",2010,"11","80 60",0,1935
1011,"NH",61,"CB",1,292,56.7,1,34.15,-121.148333,80,60,"Stenobrachius leucopsarus",2010,"11","80 60",0,1936
1011,"NH",61,"CB",1,292,56.9,1,34.15,-121.148333,80,60,"Stenobrachius leucopsarus",2010,"11","80 60",0,1937
1011,"NH",63,"CB",1,292,54.3,1,33.48,-122.528333,80,80,"Stenobrachius leucopsarus",2010,"11","80 80",0,1938
1011,"NH",63,"CB",1,292,55.8,1,33.48,-122.528333,80,80,"Stenobrachius leucopsarus",2010,"11","80 80",0,1939
1101,"NH",4,"CB",1,292,32.2,1,32.91,-117.4,93.3,28,"Stenobrachius leucopsarus",2011,"01","93.3 28",0,1940
1101,"NH",4,"CB",1,292,34,1,32.91,-117.4,93.3,28,"Stenobrachius leucopsarus",2011,"01","93.3 28",0,1941
1101,"NH",9,"CB",1,301,20.5,1,32.18,-118.893333,93.3,50,"Triphoturus mexicanus",2011,"01","93.3 50",0,1942
1101,"NH",12,"CB",1,301,54.3,1,31.515,-120.248333,93.3,70,"Triphoturus mexicanus",2011,"01","93.3 70",0,1943
1104,"FR",40,"CB",1,292,47.5,1,34.44333,-121.355,78.3,60,"Stenobrachius leucopsarus",2011,"04","78.3 60",0,1944
1104,"FR",111,"CB",1,292,38.1,1,33.52333,-121.635,81.7,70,"Stenobrachius leucopsarus",2011,"04","81.7 70",0,1945
1104,"FR",119,"CB",1,292,35.5,1,33.95333,-119.171667,85,40,"Stenobrachius leucopsarus",2011,"04","85 40",0,1946
1104,"FR",119,"CB",1,292,42.7,1,33.95333,-119.171667,85,40,"Stenobrachius leucopsarus",2011,"04","85 40",0,1947
1108,"NH",11,"CB",1,301,51.5,1,31.51333,-120.245,93.3,70,"Triphoturus mexicanus",2011,"08","93.3 70",0,1948
1108,"NH",25,"CB",1,301,39.4,1,32.91667,-118.941667,90,45,"Triphoturus mexicanus",2011,"08","90 45",0,1949
1108,"NH",36,"CB",1,292,47.4,1,33.48667,-119.308333,86.7,45,"Stenobrachius leucopsarus",2011,"08","86.7 45",0,1950
1108,"NH",48,"CB",1,292,18.4,1,32.89833,-122.118333,83.3,80,"Stenobrachius leucopsarus",2011,"08","83.3 80",0,1951
1108,"NH",59,"CB",1,292,21.7,1,34.31167,-120.81,80,55,"Stenobrachius leucopsarus",2011,"08","80 55",0,1952
1108,"NH",59,"CB",1,292,56,1,34.31167,-120.81,80,55,"Stenobrachius leucopsarus",2011,"08","80 55",0,1953
1108,"NH",63,"CB",1,292,20.1,1,33.15,-123.223333,80,90,"Stenobrachius leucopsarus",2011,"08","80 90",0,1954
1108,"NH",63,"CB",1,292,21.9,1,33.15,-123.223333,80,90,"Stenobrachius leucopsarus",2011,"08","80 90",0,1955
1110,"NH",13,"CB",1,301,20,1,31.17833,-120.916667,93.3,80,"Triphoturus mexicanus",2011,"10","93.3 80",0,1956
1110,"NH",37,"CB",1,292,31.5,1,33.66167,-118.971667,86.7,40,"Stenobrachius leucopsarus",2011,"10","86.7 40",1,1957
1110,"NH",59,"CB",1,292,56,1,34.275,-120.023333,81.8,46.9,"Stenobrachius leucopsarus",2011,"10","81.8 46.9",0,1958
1110,"NH",62,"CB",1,292,30,1,34.31667,-120.805,80,55,"Stenobrachius leucopsarus",2011,"10","80 55",0,1959
1110,"NH",62,"CB",1,292,53,1,34.31667,-120.805,80,55,"Stenobrachius leucopsarus",2011,"10","80 55",0,1960
1202,"NH",9,"CB",1,301,51,1,32.18,-118.895,93.3,50,"Triphoturus mexicanus",2012,"02","93.3 50",0,1961
1202,"NH",62,"CB",1,292,65.4,1,34.31833,-120.801667,80,55,"Stenobrachius leucopsarus",2012,"02","80 55",0,1962
1202,"NH",63,"CB",1,292,32.1,1,34.15,-121.15,80,60,"Stenobrachius leucopsarus",2012,"02","80 60",0,1963
1202,"NH",63,"CB",1,292,38.1,1,34.15,-121.15,80,60,"Stenobrachius leucopsarus",2012,"02","80 60",0,1964
1203,"SH",2,"CB",1,292,61,1,32.91333,-117.391667,93.3,28,"Stenobrachius leucopsarus",2012,"03","93.3 28",0,1965
1203,"SH",2,"CB",1,292,62,1,32.91333,-117.391667,93.3,28,"Stenobrachius leucopsarus",2012,"03","93.3 28",0,1966
1203,"SH",3,"CB",1,292,66,1,32.84833,-117.526667,93.3,30,"Stenobrachius leucopsarus",2012,"03","93.3 30",0,1967
1203,"SH",7,"CB",1,292,35,1,32.18167,-118.885,93.3,50,"Stenobrachius leucopsarus",2012,"03","93.3 50",0,1968
1203,"SH",32,"CB",1,292,44,1,33.155,-120.005,86.7,55,"Stenobrachius leucopsarus",2012,"03","86.7 55",0,1969
1203,"SH",32,"CB",1,292,45,1,33.155,-120.005,86.7,55,"Stenobrachius leucopsarus",2012,"03","86.7 55",0,1970
1203,"SH",32,"CB",1,292,61,1,33.155,-120.005,86.7,55,"Stenobrachius leucopsarus",2012,"03","86.7 55",0,1971
1203,"SH",43,"CB",1,292,45,1,34.275,-120.02,81.8,46.9,"Stenobrachius leucopsarus",2012,"03","81.8 46.9",0,1972
1203,"SH",43,"CB",1,292,46,1,34.275,-120.02,81.8,46.9,"Stenobrachius leucopsarus",2012,"03","81.8 46.9",0,1973
1203,"SH",43,"CB",1,292,57,1,34.275,-120.02,81.8,46.9,"Stenobrachius leucopsarus",2012,"03","81.8 46.9",0,1974
1204,"OS",62,"CB",1,292,43,1,33.81333,-121.835,80,70,"Stenobrachius leucopsarus",2012,"04","80 70",0,1975
1204,"OS",62,"CB",1,292,67.1,1,33.81333,-121.835,80,70,"Stenobrachius leucopsarus",2012,"04","80 70",0,1976
1204,"SH",16,"CB",1,292,60.8,1,32.99,-120.356667,86.7,60,"Stenobrachius leucopsarus",2012,"04","86.7 60",0,1977
1204,"SH",39,"CB",1,301,32.5,1,32.37833,-120.841667,88.3,70,"Triphoturus mexicanus",2012,"04","88.3 70",0,1978
1207,"OS",8,"CB",1,301,34.7,1,32.34667,-118.553333,93.3,45,"Triphoturus mexicanus",2012,"07","93.3 45",0,1979
1207,"OS",9,"CB",1,292,23.5,1,32.18167,-118.873333,93.3,50,"Stenobrachius leucopsarus",2012,"07","93.3 50",0,1980
1207,"OS",17,"MT",1,292,26.7,1,29.84833,-123.586667,93.3,120,"Stenobrachius leucopsarus",2012,"07","93.3 120",0,1981
1207,"OS",17,"MT",1,292,67,1,29.84833,-123.586667,93.3,120,"Stenobrachius leucopsarus",2012,"07","93.3 120",0,1982
1207,"OS",27,"CB",1,301,31.7,1,33.18333,-118.385,90,37,"Triphoturus mexicanus",2012,"07","90 37",1,1983
1207,"OS",27,"MT",1,292,19.7,1,33.18333,-118.385,90,37,"Stenobrachius leucopsarus",2012,"07","90 37",1,1984
1207,"OS",28,"CB",1,292,63.2,1,33.25,-118.255,90,35,"Stenobrachius leucopsarus",2012,"07","90 35",1,1985
1207,"OS",28,"CB",1,301,20.1,1,33.25,-118.255,90,35,"Triphoturus mexicanus",2012,"07","90 35",1,1986
1207,"OS",59,"CB",1,292,29.5,1,34.40333,-119.803333,81.7,43.5,"Stenobrachius leucopsarus",2012,"07","81.7 43.5",0,1987
1207,"OS",62,"CB",1,292,21.4,1,34.31833,-120.8,80,55,"Stenobrachius leucopsarus",2012,"07","80 55",0,1988
1207,"OS",63,"CB",1,292,51.4,1,34.15167,-121.15,80,60,"Stenobrachius leucopsarus",2012,"07","80 60",0,1989
1207,"OS",63,"CB",1,292,65.1,1,34.15167,-121.15,80,60,"Stenobrachius leucopsarus",2012,"07","80 60",0,1990
1207,"OS",63,"CB",1,292,74.6,1,34.15167,-121.15,80,60,"Stenobrachius leucopsarus",2012,"07","80 60",0,1991
1208,"OS",2,"CB",1,292,16.3,1,32.55,-117.785,94.1,35,"Stenobrachius leucopsarus",2012,"08","94.1 35",0,1992
1208,"OS",2,"CB",1,301,41.1,1,32.55,-117.785,94.1,35,"Triphoturus mexicanus",2012,"08","94.1 35",0,1993
1208,"OS",29,"CB",1,292,23.2,1,34.615,-120.81,78.7,52.9,"Stenobrachius leucopsarus",2012,"08","78.7 52.9",0,1994
1208,"OS",29,"CB",1,292,25.5,1,34.615,-120.81,78.7,52.9,"Stenobrachius leucopsarus",2012,"08","78.7 52.9",0,1995
1208,"OS",29,"CB",1,292,50.4,1,34.615,-120.81,78.7,52.9,"Stenobrachius leucopsarus",2012,"08","78.7 52.9",0,1996
1210,"NH",9,"CB",1,301,18.8,1,32.18167,-118.89,93.3,50,"Triphoturus mexicanus",2012,"10","93.3 50",0,1997
1210,"NH",9,"CB",1,301,23.6,1,32.18167,-118.89,93.3,50,"Triphoturus mexicanus",2012,"10","93.3 50",0,1998
1210,"NH",9,"CB",1,301,24.7,1,32.18167,-118.89,93.3,50,"Triphoturus mexicanus",2012,"10","93.3 50",0,1999
1210,"NH",28,"CB",1,301,27.7,1,33.82333,-118.628333,86.7,35,"Triphoturus mexicanus",2012,"10","86.7 35",1,2000
1210,"NH",35,"CB",1,292,35.7,1,33.25,-118.253333,90,35,"Stenobrachius leucopsarus",2012,"10","90 35",1,2001
1210,"NH",36,"CB",1,301,46.6,1,33.185,-118.386667,90,37,"Triphoturus mexicanus",2012,"10","90 37",1,2002
1210,"NH",51,"CB",1,292,29.2,1,33.57833,-120.755,83.3,60,"Stenobrachius leucopsarus",2012,"10","83.3 60",0,2003
1210,"NH",52,"CB",1,292,33.2,1,33.74667,-120.41,83.3,55,"Stenobrachius leucopsarus",2012,"10","83.3 55",0,2004
1301,"SH",3,"CB",1,301,21.8,1,32.845,-117.53,93.3,30,"Triphoturus mexicanus",2013,"01","93.3 30",0,2005
1301,"SH",3,"CB",1,301,22.1,1,32.845,-117.53,93.3,30,"Triphoturus mexicanus",2013,"01","93.3 30",0,2006
1301,"SH",3,"CB",1,301,23.1,1,32.845,-117.53,93.3,30,"Triphoturus mexicanus",2013,"01","93.3 30",0,2007
1301,"SH",4,"CB",1,301,20.1,1,32.685,-117.871667,93.3,35,"Triphoturus mexicanus",2013,"01","93.3 35",0,2008
1301,"SH",4,"CB",1,301,21.6,1,32.685,-117.871667,93.3,35,"Triphoturus mexicanus",2013,"01","93.3 35",0,2009
1301,"SH",4,"CB",1,301,24,1,32.685,-117.871667,93.3,35,"Triphoturus mexicanus",2013,"01","93.3 35",0,2010
1301,"SH",5,"CB",1,301,17.4,1,32.51667,-118.211667,93.3,40,"Triphoturus mexicanus",2013,"01","93.3 40",0,2011
1301,"SH",9,"CB",1,292,26.3,1,31.84833,-119.565,93.3,60,"Stenobrachius leucopsarus",2013,"01","93.3 60",0,2012
